wind_speed,wind_direction
10.013762659195955,187.42371414066469
10.185692490913684,187.4965291169093
10.545000074563273,189.20275194181428
10.884855427607924,190.65608708448178
11.18453756331132,192.12651991877948
11.555289273455045,193.25656209587007
11.71315882975761,194.8627159651252
11.992284747261412,195.58341112373716
12.340658755096474,197.74306273958575
12.67055519262092,198.46248576014588
11.315990993011878,201.4928539523382
12.153181050332623,198.092377300795
12.743256949190139,194.58328826978558
13.180051954909601,191.63347700930888
13.566890819274903,189.18762789778805
13.828865424957133,186.43250832350267
14.235581206793752,184.99923901394567
14.332871216109849,185.24435177035082
14.342919564461171,185.524809946386
14.705544749623382,185.63764755147844
14.652724413039591,187.3062725100626
14.21257619099183,189.5019845469984
12.287174965932977,206.83434795274886
12.034749693459853,209.2120272726463
12.080757415577521,209.3863333285105
12.522091622754768,206.32356889835688
13.308924879743827,202.05874579845093
13.515117556633868,201.92208545243838
13.294535298750574,203.517400709989
13.285677276000685,204.6784362867117
13.053696057475982,206.92178011913603
12.940107523704624,209.05305544316028
13.770344842054246,208.52785388632194
14.063738348134077,207.01203693612982
14.166312203780391,205.09289902852478
14.210858854687038,207.06452774248248
14.515907387584054,208.4790961576655
14.60742218450248,209.50412664634393
14.382497734093368,210.94972391315957
14.519405944061047,213.10000443353331
14.695714319659533,214.2390275263111
14.94274566411906,213.71396982018913
14.832004006857739,214.69936017269362
14.94419358214116,215.25695123325283
14.914563514630691,215.7543703561689
14.990765429944531,216.23877676880667
13.509093923771767,221.32795400012444
13.806505053765417,218.49266955643026
14.071785069284315,217.71747767761374
13.931629676833827,216.15796322111953
13.697499540391485,213.8744541492824
13.499438656358198,211.88131490202244
13.30628788902217,211.2264482865295
12.978681279670674,211.83066025987307
12.55045246206813,212.73931606210718
12.122969992657069,213.5739786463997
11.662401165042644,213.82429842951169
11.507560823993769,213.31356488944996
10.66084436454735,214.2238706537877
11.155990920790227,213.9450437555601
11.68733318200324,216.66542706716373
11.565206357740408,221.23262539699488
11.342327648107672,222.1739317186728
11.528022279529747,224.5776392622375
11.532586192808923,226.6570914867187
11.593955148655096,223.7820094726106
11.19860084296074,223.64413760557207
9.914026964752916,231.25028812435767
9.243098744703808,249.86240921609388
9.612620285956599,265.6465101297324
9.940326309475589,273.75865389048766
9.950141054974667,266.93892623405304
10.45087724278551,255.80493226314917
11.003168706684374,248.18619706278326
10.931656779522958,247.2865339674658
10.587252170968409,248.8328400474146
10.281206119387452,252.00315489091236
9.85552481006877,253.74771155968648
9.706080084882043,255.28163902804476
9.511650102913043,256.8869142633777
9.070401801355239,259.76678620193485
8.643313764729886,263.2235015034956
8.162623651512042,271.06672813582117
7.756795516386815,265.74016731782433
8.063773217412553,263.5159546089061
8.151881288507228,264.7576441563967
7.992919233711405,266.50730783674135
7.648630418789853,266.9124292100086
7.281872279990892,267.5852315258631
7.057988235448935,267.5659901666779
6.768199783721325,267.8040492993624
6.5042575537226766,267.0003880268588
6.187637024868422,265.1399426584273
6.103571974700896,261.79784387611437
6.891591027803774,258.1549080913799
7.364855702178156,248.308322628548
8.008178125637682,246.39151329587932
8.291012613095338,247.4449526683311
8.427363191281852,247.70291485680977
8.376879971672208,243.68526254673202
8.801048904801647,235.57336500716414
9.319899676237174,228.52692327735795
9.850870266062799,222.82562125133256
10.328024383085687,219.16301102409298
10.439442791990768,217.504136284929
10.369041322483458,214.04923623976327
11.180884016616117,202.886526521422
11.532483036588081,199.67494563095772
11.585018711237153,199.41939366519347
11.624576866113665,200.52755147863712
11.446146290374765,201.1683704485347
11.106308916263854,201.52481534960012
10.796944631256027,200.5206853468141
10.600334271559056,198.1822759974806
10.602634545359876,196.446492870391
10.585839655118662,195.68009522077725
10.015827730212328,196.9667786816272
9.578718925240294,197.21815392208873
8.354645311464855,199.25891980117777
8.900685144151655,193.7163478063768
9.327442966412182,191.9775831828067
9.509964696524273,191.0621200327698
9.598860219693815,190.1690126289306
9.52579596712075,189.21487271977034
9.38722433355486,189.3153968616621
9.36794642526079,189.33918328039283
9.42331377191687,189.6951659141938
9.428850006527767,189.3285915046595
9.453442523550786,189.23186206975362
9.361207670639269,188.79648284836608
9.643088055811168,189.35515605325273
9.525493515612174,187.4499540235942
9.202070329765668,186.77478791685644
8.954172514436014,186.55621492574662
8.715895080116576,186.38570765223258
8.44428531003147,187.3422597610433
8.004018158766506,187.95627485397694
7.658741539630189,188.07640846223975
7.476812167349155,188.18827721587925
7.385827069662312,188.90052248430678
7.136459237206381,190.05182977055998
6.821010048405996,190.81076268693903
6.210630280909113,196.51866307121878
6.0529112327738535,195.8957763633936
6.00750853838853,194.80465742217362
5.957064184190082,194.00214350746046
5.619989878548627,191.64092055132457
5.512290732767832,187.700163538707
5.475937770629922,186.41366029754397
5.4262849678381855,188.12768712778538
5.221322217715141,189.19035266129484
5.053132075418869,188.19435531755536
4.839298105153118,188.4295895285404
4.537906988290025,184.90760405633407
3.495380628579654,186.52370672516787
3.163114209361657,172.7008973625691
3.0769508797753566,161.1271135560803
2.9393310656485228,152.46866335884374
2.8899754929518866,144.7621559752817
2.8745630724347935,138.33787031197323
3.239793273051046,134.78094478211688
3.7724771328212077,135.08095166268947
4.3700120399664915,144.82233422926413
4.050635496962719,152.42574027172247
3.711466954489693,161.02901461703232
3.4198234369256038,168.32532339545435
2.7692978195773112,153.25168975147994
3.427882182563667,155.6811298348623
3.907831495436354,153.8653732931466
4.001254201206842,155.3908033984576
3.8733274633049306,157.87287491813993
3.688080906439144,161.04023346332633
3.3804715639159726,164.63003904997686
2.720459684884209,160.0961058325015
2.3072308789491465,150.78551795064567
2.1969914997028845,138.52092087833546
2.116438257391545,123.82594502566167
2.2711564000097506,107.60545448706489
1.7694741945326278,82.1551929351167
2.852978246549167,61.796915711393126
3.1838329765194815,56.10651221116052
2.870997753331418,49.844342895158945
2.000040763819028,30.3694894368532
2.3215279086564347,0.396929051542088
3.474289507254776,5.624083579448495
5.6220152947214945,29.57119011715571
8.611861649372074,45.076450933413184
10.338783931499565,48.33228963482537
10.767930649418405,47.7283424075913
11.148797836440842,47.88960157100718
12.036268942184908,53.180962891583874
10.816806047965962,60.309563180550526
10.465221691726363,60.30997572018185
10.967168055266013,56.69161010638368
11.449411446526366,54.994994173275586
11.90974960333414,54.7572656144207
11.546865336612411,53.49975875414333
10.93161079325668,50.24824044727018
10.179381613474416,48.84304775303224
8.90193741278871,49.678035350485004
7.109957885299852,47.392466889742536
5.65458535376736,41.33176436211585
0.3164181768606135,73.09777027403788
2.41459652631415,294.567143327154
5.118924226087544,320.3769584893818
6.715622521083621,339.0106148927868
7.825280134948471,352.6372012291654
8.281219070039382,1.9240931570606676
8.873863975216258,5.50427374181163
9.616055767617317,4.221555370573185
10.131162558281305,4.93957676973929
9.947270208854789,5.528409373652437
9.874788143862972,1.602515047072643
10.02080700072657,357.22592470014575
8.190653078841956,352.40462325584286
8.529611416125173,350.3886860272171
8.797845680530632,358.16825220811216
8.358995628145928,6.438482455627707
7.1921773445111885,14.879666927283097
5.885691876527307,15.891530605577827
5.044930639112662,3.851100872947768
4.848627889122653,347.6251492461769
5.121740864832216,337.02395468653134
4.895129236715615,335.04058417336984
4.46996102142069,338.79780068875385
3.4724324947906617,345.9102037295243
1.6115761751675943,65.39464127688757
2.418885768650417,157.1668895198427
4.18925680687332,181.42676566152176
4.203553736793234,210.10475282497146
4.2485817400836305,253.3262604741467
5.821245137512112,285.1999277757277
7.9324267065435015,310.1925948697352
9.936005968692431,10.033077705047958
13.051651278381978,32.68645388866872
13.048091085965371,29.857290972796193
12.252045081187863,25.02461866068552
11.862908244491694,20.32748214229082
11.050855070077045,29.38777326555777
9.727368979233555,21.546189770817477
8.660675423368986,14.367599884028039
8.232082353903195,7.08868586146599
7.2857873059886895,1.3991706189400475
6.188833224539676,349.31578212732387
5.860766051754411,327.1286894534259
6.902600369819977,314.11618524089334
7.237403021585829,310.53114388556537
6.852925949167264,303.87267984656233
6.991265957746331,292.96943259063767
7.021085149424874,282.0512817848774
9.03189683224493,274.6656593971605
8.920471570535321,264.5281175196873
8.65033676977683,256.8025997115247
8.033341041752491,246.9371352017895
8.090367585169492,231.8833540268786
8.557459533593425,218.88106286514846
8.785209372948888,209.07034868910162
8.953833536001174,195.93321781369565
9.779313823781216,184.40959381614098
10.254026246847511,173.77773683968906
9.501672178181696,162.04221232731936
8.767808812200645,145.49528662179432
9.760329623271893,141.24722099556925
10.456993995475804,143.34359810224714
12.243465689863694,152.71516996436765
15.24209599516358,159.4105230187239
16.410441819237896,161.0133713170294
17.34350869276375,162.9717311581494
17.0739721645606,164.93442180269312
17.036974864863062,164.90193728083227
16.64002015006908,163.5210143964166
16.10524218430253,163.37877946432684
16.868211500151876,167.30916503162143
16.361683891040954,167.35638534813302
14.793430705413332,168.62690178060757
14.654266376250057,160.33606685574318
14.571919999307882,161.28560287235882
14.448507410204563,163.05504004887348
13.897733870058087,162.39274476507148
13.146126719814395,161.55350703960903
12.441574794545947,159.65093900311285
11.734195399285468,158.41508667532275
10.659170043249725,157.1481766927285
9.678439985711385,153.01448856621846
9.196942256033845,148.4871770343335
8.921854833515033,147.98742893570886
8.194224617385771,143.83900824930856
8.65501614895322,144.11587090123953
8.53611450414724,143.12033052084587
8.30818075243543,142.0434404605191
7.817713853732192,142.77771965692824
7.21642680580027,146.6448319431388
6.475913517354666,148.30080038271763
5.838687485124849,146.26885972397372
5.374997906824874,145.62561147140548
5.021381181897763,146.6279174461755
4.695111025502187,149.15532691922704
4.379883306928079,151.01158438842936
4.196751118286927,160.12312999791595
3.827718424869836,159.2224212756937
4.012008701492061,156.4309519103292
4.151022358287058,154.2921056337301
4.023268801911696,159.18806924951173
3.9488995003446195,167.3701430746312
3.7298532677628353,173.06250676798925
3.45916490616352,174.97924462057892
3.1736650589525697,173.5113836428891
3.234391645634245,174.21081638364558
3.317487363010233,172.44399976529508
3.7653961365968427,170.46530621209524
4.956914721706736,163.72965007694643
5.035386373939704,165.98228475548206
5.007513081825924,167.10492972805082
5.024569121820179,170.01954680927884
4.661658875160919,170.107320665609
4.292637247301724,170.26338824790105
4.041120808345608,176.35108914160287
3.7175566904362207,177.2196494935663
3.732925910952751,180.02997804594486
3.838502513773158,187.60564581543227
3.604617005620826,188.89985955425868
3.9551661956187125,192.15056621194938
5.737657289855769,196.87010389719828
6.380875506440891,204.34422530779827
6.650737221431107,210.34450148953988
7.515633289231858,218.31544811325904
8.324215142214317,223.78285318542305
8.745634088893162,227.2626972179352
9.024104160850335,229.8357675627066
9.141260736423888,230.56030952553905
8.622095708312742,231.3113240208257
7.3741255784153825,233.51126867676118
6.28806959631208,231.48172252836176
6.089441739626466,221.82364894064065
5.980474354971426,235.02078240860436
6.245669445044462,227.49905580849878
6.728450706950301,232.36473487039757
6.9008195971399875,243.33749728284286
7.207084540571917,257.1361214032797
7.91978107800454,267.0138144583539
8.444932172041945,274.7390965997895
8.596249475154407,278.3182892423677
9.151765274641063,276.9476840293717
9.499637146324307,276.32804687159665
9.577827217624764,276.0138838167548
9.6523301653547,273.97546627767724
9.244422851476523,271.2896936800393
9.221005237761434,276.29253118642055
8.880293770939055,278.1923378361288
8.748743541869882,277.1258962399909
9.137400332587527,275.6805275841285
9.489072889729076,276.86527278951985
9.652772874202274,276.062647601326
10.23849596519464,272.4070809376245
10.633268938325788,275.17082472759245
10.483496088823852,277.74496308101345
10.43311033731005,277.1326972986738
10.806651583990039,276.03240616889445
11.77068507589831,270.54273340996053
11.575911712199762,274.11205838867204
11.57577394223384,273.41221214198464
11.60763341122533,274.1927044971675
11.512888492814932,275.7007927016995
11.538144122088953,275.9149308987543
11.710021013272172,275.0236266765954
11.899567076862626,273.85664683197774
12.251705488067088,272.47127132368144
12.423066138107421,272.6215116976727
12.481908975155916,272.9991186382786
12.527338749788102,273.9209862202329
11.799557529662543,271.1793469371495
11.474784204426673,272.8397746488251
11.26582342690535,272.2534800954966
11.39976753480417,270.8752363736238
11.41377481421122,270.4408217448113
11.343145163077105,269.121550545585
11.650456661293761,268.5268540431074
11.974654333814994,268.1389511784144
12.19838492574184,268.4111483033707
12.182020604775122,267.92419460801545
11.989495150607583,267.5358846208944
11.95394389165668,266.35053051314924
13.123235343910597,255.13078567377028
13.834451691292331,258.96831550240483
13.355930626716196,259.0193392979717
13.186985380131501,258.02906972089954
13.211273635722577,256.056557231148
13.429257203743576,254.38737877487966
13.581094279705136,253.2430929799147
13.706127132032336,253.31931673261337
13.740986910332529,253.01492211712664
13.831320173792703,252.20659402594254
13.931697214962217,251.24464183748717
13.913567521726078,250.2487870273997
14.0142572418303,241.19473681290017
13.45927454814772,242.13214698239997
12.994258416631402,242.61722700429723
12.595180424400835,242.8387715862413
12.208605273557376,241.89156473513233
12.173703876147473,240.9507864677893
12.05830314138682,240.47318763527062
11.881762210508253,239.61049036985105
11.89005032200558,237.70395252293935
